"time","OP"
6.176,0.036
6.178,0.038
6.18,0.04
6.18,0.02
6.18,0.02
6.182,0.022
6.184,0.024
6.186,0.026
6.188,0.028
6.19,0.03
6.192,0.032
6.194,0.034
6.196,0.036
6.198,0.038
6.2,0.04
6.2,0.02
6.2,0.02
6.202,0.022
6.204,0.024
6.206,0.026
6.208,0.028
6.21,0.03
6.212,0.032
6.214,0.034
6.216,0.036
6.218,0.038
6.22,0.04
6.22,0.02
6.22,0.02
6.222,0.022
6.224,0.024
6.226,0.026
6.228,0.028
6.23,0.03
6.232,0.032
6.234,0.034
6.236,0.036
6.238,0.038
6.24,0.04
6.24,0.02
6.24,0.02
6.242,0.022
6.244,0.024
6.246,0.026
6.248,0.028
6.25,0.03
6.252,0.032
6.254,0.034
6.256,0.036
6.258,0.038
6.26,0.04
6.26,0.02
6.26,0.02
6.262,0.022
6.264,0.024
6.266,0.026
6.268,0.028
6.27,0.03
6.272,0.032
6.274,0.034
6.276,0.036
6.278,0.038
6.28,0.04
6.28,0.02
6.28,0.02
6.282,0.022
6.284,0.024
6.286,0.026
6.288,0.028
6.29,0.03
6.292,0.032
6.294,0.034
6.296,0.036
6.298,0.038
6.3,0.04
6.3,0.02
6.3,0.02
6.302,0.022
6.304,0.024
6.306,0.026
6.308,0.028
6.31,0.03
6.312,0.032
6.314,0.034
6.316,0.036
6.318,0.038
6.32,0.04
6.32,0.02
6.32,0.02
6.322,0.022
6.324,0.024
6.326,0.026
6.328,0.028
6.33,0.03
6.332,0.032
6.334,0.034
6.336,0.036
6.338,0.038
6.34,0.04
6.34,0.02
6.34,0.02
6.342,0.022
6.344,0.024
6.346,0.026
6.348,0.028
6.35,0.03
6.352,0.032
6.354,0.034
6.356,0.036
6.358,0.038
6.36,0.04
6.36,0.02
6.36,0.02
6.362,0.022
6.364,0.024
6.366,0.026
6.368,0.028
6.37,0.03
6.372,0.032
6.374,0.034
6.376,0.036
6.378,0.038
6.38,0.04
6.38,0.02
6.38,0.02
6.382,0.022
6.384,0.024
6.386,0.026
6.388,0.028
6.39,0.03
6.392,0.032
6.394,0.034
6.396,0.036
6.398,0.038
6.4,0.04
6.4,0.02
6.4,0.02
6.402,0.022
6.404,0.024
6.406,0.026
6.408,0.028
6.41,0.03
6.412,0.032
6.414,0.034
6.416,0.036
6.418,0.038
6.42,0.04
6.42,0.02
6.42,0.02
6.422,0.022
6.424,0.024
6.426,0.026
6.428,0.028
6.43,0.03
6.432,0.032
6.434,0.034
6.436,0.036
6.438,0.038
6.44,0.04
6.44,0.02
6.44,0.02
6.442,0.022
6.444,0.024
6.446,0.026
6.448,0.028
6.45,0.03
6.452,0.032
6.454,0.034
6.456,0.036
6.458,0.038
6.46,0.04
6.46,0.02
6.46,0.02
6.462,0.022
6.464,0.024
6.466,0.026
6.468,0.028
6.47,0.03
6.472,0.032
6.474,0.034
6.476,0.036
6.478,0.038
6.48,0.04
6.48,0.02
6.48,0.02
6.482,0.022
6.484,0.024
6.486,0.026
6.488,0.028
6.49,0.03
6.492,0.032
6.494,0.034
6.496,0.036
6.498,0.038
6.5,0.04
6.5,0.02
6.5,0.02
6.502,0.022
6.504,0.024
6.506,0.026
6.508,0.028
6.51,0.03
6.512,0.032
6.514,0.034
6.516,0.036
6.518,0.038
6.52,0.04
6.52,0.02
6.52,0.02
6.522,0.022
6.524,0.024
6.526,0.026
6.528,0.028
6.53,0.03
6.532,0.032
6.534,0.034
6.536,0.036
6.538,0.038
6.54,0.04
6.54,0.02
6.54,0.02
6.542,0.022
6.544,0.024
6.546,0.026
6.548,0.028
6.55,0.03
6.552,0.032
6.554,0.034
6.556,0.036
6.558,0.038
6.56,0.04
6.56,0.02
6.56,0.02
6.562,0.022
6.564,0.024
6.566,0.026
6.568,0.028
6.57,0.03
6.572,0.032
6.574,0.034
6.576,0.036
6.578,0.038
6.58,0.04
6.58,0.02
6.58,0.02
6.582,0.022
6.584,0.024
6.586,0.026
6.588,0.028
6.59,0.03
6.592,0.032
6.594,0.034
6.596,0.036
6.598,0.038
6.6,0.04
6.6,0.02
6.6,0.02
6.602,0.022
6.604,0.024
6.606,0.026
6.608,0.028
6.61,0.03
6.612,0.032
6.614,0.034
6.616,0.036
6.618,0.038
6.62,0.04
6.62,0.02
6.62,0.02
6.622,0.022
6.624,0.024
6.626,0.026
6.628,0.028
6.63,0.03
6.632,0.032
6.634,0.034
6.636,0.036
6.638,0.038
6.64,0.04
6.64,0.02
6.64,0.02
6.642,0.022
6.644,0.024
6.646,0.026
6.648,0.028
6.65,0.03
6.652,0.032
6.654,0.034
6.656,0.036
6.658,0.038
6.66,0.04
6.66,0.02
6.66,0.02
6.662,0.022
6.664,0.024
6.666,0.026
6.668,0.028
6.67,0.03
6.672,0.032
6.674,0.034
6.676,0.036
6.678,0.038
6.68,0.04
6.68,0.02
6.68,0.02
6.682,0.022
6.684,0.024
6.686,0.026
6.688,0.028
6.69,0.03
6.692,0.032
6.694,0.034
6.696,0.036
6.698,0.038
6.7,0.04
6.7,0.02
6.7,0.02
6.702,0.022
6.704,0.024
6.706,0.026
6.708,0.028
6.71,0.03
6.712,0.032
6.714,0.034
6.716,0.036
6.718,0.038
6.72,0.04
6.72,0.02
6.72,0.02
6.722,0.022
6.724,0.024
6.726,0.026
6.728,0.028
6.73,0.03
6.732,0.032
6.734,0.034
6.736,0.036
6.738,0.038
6.74,0.04
6.74,0.02
6.74,0.02
6.742,0.022
6.744,0.024
6.746,0.026
6.748,0.028
6.75,0.03
6.752,0.032
6.754,0.034
6.756,0.036
6.758,0.038
6.76,0.04
6.76,0.02
6.76,0.02
6.762,0.022
6.764,0.024
6.766,0.026
6.768,0.028
6.77,0.03
6.772,0.032
6.774,0.034
6.776,0.036
6.778,0.038
6.78,0.04
6.78,0.02
6.78,0.02
6.782,0.022
6.784,0.024
6.786,0.026
6.788,0.028
6.79,0.03
6.792,0.032
6.794,0.034
6.796,0.036
6.798,0.038
6.8,0.04
6.8,0.02
6.8,0.02
6.802,0.022
6.804,0.024
6.806,0.026
6.808,0.028
6.81,0.03
6.812,0.032
6.814,0.034
6.816,0.036
6.818,0.038
6.82,0.04
6.82,0.02
6.82,0.02
6.822,0.022
6.824,0.024
6.826,0.026
6.828,0.028
6.83,0.03
6.832,0.032
6.834,0.034
6.836,0.036
6.838,0.038
6.84,0.04
6.84,0.02
6.84,0.02
6.842,0.022
6.844,0.024
6.846,0.026
6.848,0.028
6.85,0.03
6.852,0.032
6.854,0.034
6.856,0.036
6.858,0.038
6.86,0.04
6.86,0.02
6.86,0.02
6.862,0.022
6.864,0.024
6.866,0.026
6.868,0.028
6.87,0.03
6.872,0.032
6.874,0.034
6.876,0.036
6.878,0.038
6.88,0.04
6.88,0.02
6.88,0.02
6.882,0.022
6.884,0.024
6.886,0.026
6.888,0.028
6.89,0.03
6.892,0.032
6.894,0.034
6.896,0.036
6.898,0.038
6.9,0.04
6.9,0.02
6.9,0.02
6.902,0.022
6.904,0.024
6.906,0.026
6.908,0.028
6.91,0.03
6.912,0.032
6.914,0.034
6.916,0.036
6.918,0.038
6.92,0.04
6.92,0.02
6.92,0.02
6.922,0.022
6.924,0.024
6.926,0.026
6.928,0.028
6.93,0.03
6.932,0.032
6.934,0.034
6.936,0.036
6.938,0.038
6.94,0.04
6.94,0.02
6.94,0.02
6.942,0.022
6.944,0.024
6.946,0.026
6.948,0.028
6.95,0.03
6.952,0.032
6.954,0.034
6.956,0.036
6.958,0.038
6.96,0.04
6.96,0.02
6.96,0.02
6.962,0.022
6.964,0.024
6.966,0.026
6.968,0.028
6.97,0.03
6.972,0.032
6.974,0.034
6.976,0.036
6.978,0.038
6.98,0.04
6.98,0.02
6.98,0.02
6.982,0.022
6.984,0.024
6.986,0.026
6.988,0.028
6.99,0.03
6.992,0.032
6.994,0.034
6.996,0.036
6.998,0.038
7,0.04
7,0.02
7,0.02
7.002,0.022
7.004,0.024
7.006,0.026
7.008,0.028
7.01,0.03
7.012,0.032
7.014,0.034
7.016,0.036
7.018,0.038
7.02,0.04
7.02,0.02
7.02,0.02
7.022,0.022
7.024,0.024
7.026,0.026
7.028,0.028
7.03,0.03
7.032,0.032
7.034,0.034
7.036,0.036
7.038,0.038
7.04,0.04
7.04,0.02
7.04,0.02
7.042,0.022
7.044,0.024
7.046,0.026
7.048,0.028
7.05,0.03
7.052,0.032
7.054,0.034
7.056,0.036
7.058,0.038
7.06,0.04
7.06,0.02
7.06,0.02
7.062,0.022
7.064,0.024
7.066,0.026
7.068,0.028
7.07,0.03
7.072,0.032
7.074,0.034
7.076,0.036
7.078,0.038
7.08,0.04
7.08,0.02
7.08,0.02
7.082,0.022
7.084,0.024
7.086,0.026
7.088,0.028
7.09,0.03
7.092,0.032
7.094,0.034
7.096,0.036
7.098,0.038
7.1,0.04
7.1,0.02
7.1,0.02
7.102,0.022
7.104,0.024
7.106,0.026
7.108,0.028
7.11,0.03
7.112,0.032
7.114,0.034
7.116,0.036
7.118,0.038
7.12,0.04
7.12,0.02
7.12,0.02
7.122,0.022
7.124,0.024
7.126,0.026
7.128,0.028
7.13,0.03
7.132,0.032
7.134,0.034
7.136,0.036
7.138,0.038
7.14,0.04
7.14,0.02
7.14,0.02
7.142,0.022
7.144,0.024
7.146,0.026
7.148,0.028
7.15,0.03
7.152,0.032
7.154,0.034
7.156,0.036
7.158,0.038
7.16,0.04
7.16,0.02
7.16,0.02
7.162,0.022
7.164,0.024
7.166,0.026
7.168,0.028
7.17,0.03
7.172,0.032
7.174,0.034
7.176,0.036
7.178,0.038
7.18,0.04
7.18,0.02
7.18,0.02
7.182,0.022
7.184,0.024
7.186,0.026
7.188,0.028
7.19,0.03
7.192,0.032
7.194,0.034
7.196,0.036
7.198,0.038
7.2,0.04
7.2,0.02
7.2,0.02
7.202,0.022
7.204,0.024
7.206,0.026
7.208,0.028
7.21,0.03
7.212,0.032
7.214,0.034
7.216,0.036
7.218,0.038
7.22,0.04
7.22,0.02
7.22,0.02
7.222,0.022
7.224,0.024
7.226,0.026
7.228,0.028
7.23,0.03
7.232,0.032
7.234,0.034
7.236,0.036
7.238,0.038
7.24,0.04
7.24,0.02
7.24,0.02
7.242,0.022
7.244,0.024
7.246,0.026
7.248,0.028
7.25,0.03
7.252,0.032
7.254,0.034
7.256,0.036
7.258,0.038
7.26,0.04
7.26,0.02
7.26,0.02
7.262,0.022
7.264,0.024
7.266,0.026
7.268,0.028
7.27,0.03
7.272,0.032
7.274,0.034
7.276,0.036
7.278,0.038
7.28,0.04
7.28,0.02
7.28,0.02
7.282,0.022
7.284,0.024
7.286,0.026
7.288,0.028
7.29,0.03
7.292,0.032
7.294,0.034
7.296,0.036
7.298,0.038
7.3,0.04
7.3,0.02
7.3,0.02
7.302,0.022
7.304,0.024
7.306,0.026
7.308,0.028
7.31,0.03
7.312,0.032
7.314,0.034
7.316,0.036
7.318,0.038
7.32,0.04
7.32,0.02
7.32,0.02
7.322,0.022
7.324,0.024
7.326,0.026
7.328,0.028
7.33,0.03
7.332,0.032
7.334,0.034
7.336,0.036
7.338,0.038
7.34,0.04
7.34,0.02
7.34,0.02
7.342,0.022
7.344,0.024
7.346,0.026
7.348,0.028
7.35,0.03
7.352,0.032
7.354,0.034
7.356,0.036
7.358,0.038
7.36,0.04
7.36,0.02
7.36,0.02
7.362,0.022
7.364,0.024
7.366,0.026
7.368,0.028
7.37,0.03
7.372,0.032
7.374,0.034
7.376,0.036
7.378,0.038
7.38,0.04
7.38,0.02
7.38,0.02
7.382,0.022
7.384,0.024
7.386,0.026
7.388,0.028
7.39,0.03
7.392,0.032
7.394,0.034
7.396,0.036
7.398,0.038
7.4,0.04
7.4,0.02
7.4,0.02
7.402,0.022
7.404,0.024
7.406,0.026
7.408,0.028
7.41,0.03
7.412,0.032
7.414,0.034
7.416,0.036
7.418,0.038
7.42,0.04
7.42,0.02
7.42,0.02
7.422,0.022
7.424,0.024
7.426,0.026
7.428,0.028
7.43,0.03
7.432,0.032
7.434,0.034
7.436,0.036
7.438,0.038
7.44,0.04
7.44,0.02
7.44,0.02
7.442,0.022
7.444,0.024
7.446,0.026
7.448,0.028
7.45,0.03
7.452,0.032
7.454,0.034
7.456,0.036
7.458,0.038
7.46,0.04
7.46,0.02
7.46,0.02
7.462,0.022
7.464,0.024
7.466,0.026
7.468,0.028
7.47,0.03
7.472,0.032
7.474,0.034
7.476,0.036
7.478,0.038
7.48,0.04
7.48,0.02
7.48,0.02
7.482,0.022
7.484,0.024
7.486,0.026
7.488,0.028
7.49,0.03
7.492,0.032
7.494,0.034
7.496,0.036
7.498,0.038
7.5,0.04
7.5,0.02
7.5,0.02
7.502,0.022
7.504,0.024
7.506,0.026
7.508,0.028
7.51,0.03
7.512,0.032
7.514,0.034
7.516,0.036
7.518,0.038
7.52,0.04
7.52,0.02
7.52,0.02
7.522,0.022
7.524,0.024
7.526,0.026
7.528,0.028
7.53,0.03
7.532,0.032
7.534,0.034
7.536,0.036
7.538,0.038
7.54,0.04
7.54,0.02
7.54,0.02
7.542,0.022
7.544,0.024
7.546,0.026
7.548,0.028
7.55,0.03
7.552,0.032
7.554,0.034
7.556,0.036
7.558,0.038
7.56,0.04
7.56,0.02
7.56,0.02
7.562,0.022
7.564,0.024
7.566,0.026
7.568,0.028
7.57,0.03
7.572,0.032
7.574,0.034
7.576,0.036
7.578,0.038
7.58,0.04
7.58,0.02
7.58,0.02
7.582,0.022
7.584,0.024
7.586,0.026
7.588,0.028
7.59,0.03
7.592,0.032
7.594,0.034
7.596,0.036
7.598,0.038
7.6,0.04
7.6,0.02
7.6,0.02
7.602,0.022
7.604,0.024
7.606,0.026
7.608,0.028
7.61,0.03
7.612,0.032
7.614,0.034
7.616,0.036
7.618,0.038
7.62,0.04
7.62,0.02
7.62,0.02
7.622,0.022
7.624,0.024
7.626,0.026
7.628,0.028
7.63,0.03
7.632,0.032
7.634,0.034
7.636,0.036
7.638,0.038
7.64,0.04
7.64,0.02
7.64,0.02
7.642,0.022
7.644,0.024
7.646,0.026
7.648,0.028
7.65,0.03
7.652,0.032
7.654,0.034
7.656,0.036
7.658,0.038
7.66,0.04
7.66,0.02
7.66,0.02
7.662,0.022
7.664,0.024
7.666,0.026
7.668,0.028
7.67,0.03
7.672,0.032
7.674,0.034
7.676,0.036
7.678,0.038
7.68,0.04
7.68,0.02
7.68,0.02
7.682,0.022
7.684,0.024
7.686,0.026
7.688,0.028
7.69,0.03
7.692,0.032
7.694,0.034
7.696,0.036
7.698,0.038
7.7,0.04
7.7,0.02
7.7,0.02
7.702,0.022
7.704,0.024
7.706,0.026
7.708,0.028
7.71,0.03
7.712,0.032
7.714,0.034
7.716,0.036
7.718,0.038
7.72,0.04
7.72,0.02
7.72,0.02
7.722,0.022
7.724,0.024
7.726,0.026
7.728,0.028
7.73,0.03
7.732,0.032
7.734,0.034
7.736,0.036
7.738,0.038
7.74,0.04
7.74,0.02
7.74,0.02
7.742,0.022
7.744,0.024
7.746,0.026
7.748,0.028
7.75,0.03
7.752,0.032
7.754,0.034
7.756,0.036
7.758,0.038
7.76,0.04
7.76,0.02
7.76,0.02
7.762,0.022
7.764,0.024
7.766,0.026
7.768,0.028
7.77,0.03
7.772,0.032
7.774,0.034
7.776,0.036
7.778,0.038
7.78,0.04
7.78,0.02
7.78,0.02
7.782,0.022
7.784,0.024
7.786,0.026
7.788,0.028
7.79,0.03
7.792,0.032
7.794,0.034
7.796,0.036
7.798,0.038
7.8,0.04
7.8,0.02
7.8,0.02
7.802,0.022
7.804,0.024
7.806,0.026
7.808,0.028
7.81,0.03
7.812,0.032
7.814,0.034
7.816,0.036
7.818,0.038
7.82,0.04
7.82,0.02
7.82,0.02
7.822,0.022
7.824,0.024
7.826,0.026
7.828,0.028
7.83,0.03
7.832,0.032
7.834,0.034
7.836,0.036
7.838,0.038
7.84,0.04
7.84,0.02
7.84,0.02
7.842,0.022
7.844,0.024
7.846,0.026
7.848,0.028
7.85,0.03
7.852,0.032
7.854,0.034
7.856,0.036
7.858,0.038
7.86,0.04
7.86,0.02
7.86,0.02
7.862,0.022
7.864,0.024
7.866,0.026
7.868,0.028
7.87,0.03
7.872,0.032
7.874,0.034
7.876,0.036
7.878,0.038
7.88,0.04
7.88,0.02
7.88,0.02
7.882,0.022
7.884,0.024
7.886,0.026
7.888,0.028
7.89,0.03
7.892,0.032
7.894,0.034
7.896,0.036
7.898,0.038
7.9,0.04
7.9,0.02
7.9,0.02
7.902,0.022
7.904,0.024
7.906,0.026
7.908,0.028
7.91,0.03
7.912,0.032
7.914,0.034
7.916,0.036
7.918,0.038
7.92,0.04
7.92,0.02
7.92,0.02
7.922,0.022
7.924,0.024
7.926,0.026
7.928,0.028
7.93,0.03
7.932,0.032
7.934,0.034
7.936,0.036
7.938,0.038
7.94,0.04
7.94,0.02
7.94,0.02
7.942,0.022
7.944,0.024
7.946,0.026
7.948,0.028
7.95,0.03
7.952,0.032
7.954,0.034
7.956,0.036
7.958,0.038
7.96,0.04
7.96,0.02
7.96,0.02
7.962,0.022
7.964,0.024
7.966,0.026
7.968,0.028
7.97,0.03
7.972,0.032
7.974,0.034
7.976,0.036
7.978,0.038
7.98,0.04
7.98,0.02
7.98,0.02
7.982,0.022
7.984,0.024
7.986,0.026
7.988,0.028
7.99,0.03
7.992,0.032
7.994,0.034
7.996,0.036
7.998,0.038
8,0.04
8,0.02
8,0.02
8.002,0.022
8.004,0.024
8.006,0.026
8.008,0.028
8.01,0.03
8.012,0.032
8.014,0.034
8.016,0.036
8.018,0.038
8.02,0.04
8.02,0.02
8.02,0.02
8.022,0.022
8.024,0.024
8.026,0.026
8.028,0.028
8.03,0.03
8.032,0.032
8.034,0.034
8.036,0.036
8.038,0.038
8.04,0.04
8.04,0.02
8.04,0.02
8.042,0.022
8.044,0.024
8.046,0.026
8.048,0.028
8.05,0.03
8.052,0.032
8.054,0.034
8.056,0.036
8.058,0.038
8.06,0.04
8.06,0.02
8.06,0.02
8.062,0.022
8.064,0.024
8.066,0.026
8.068,0.028
8.07,0.03
8.072,0.032
8.074,0.034
8.076,0.036
8.078,0.038
8.08,0.04
8.08,0.02
8.08,0.02
8.082,0.022
8.084,0.024
8.086,0.026
8.088,0.028
8.09,0.03
8.092,0.032
8.094,0.034
8.096,0.036
8.098,0.038
8.1,0.04
8.1,0.02
8.1,0.02
8.102,0.022
8.104,0.024
8.106,0.026
8.108,0.028
8.11,0.03
8.112,0.032
8.114,0.034
8.116,0.036
8.118,0.038
8.12,0.04
8.12,0.02
8.12,0.02
8.122,0.022
8.124,0.024
8.126,0.026
8.128,0.028
8.13,0.03
8.132,0.032
8.134,0.034
8.136,0.036
8.138,0.038
8.14,0.04
8.14,0.02
8.14,0.02
8.142,0.022
8.144,0.024
8.146,0.026
8.148,0.028
8.15,0.03
8.152,0.032
8.154,0.034
8.156,0.036
8.158,0.038
8.16,0.04
8.16,0.02
8.16,0.02
8.162,0.022
8.164,0.024
8.166,0.026
8.168,0.028
8.17,0.03
8.172,0.032
8.174,0.034
8.176,0.036
8.178,0.038
8.18,0.04
8.18,0.02
8.18,0.02
8.182,0.022
8.184,0.024
8.186,0.026
8.188,0.028
8.19,0.03
8.192,0.032
8.194,0.034
8.196,0.036
8.198,0.038
8.2,0.04
8.2,0.02
8.2,0.02
8.202,0.022
8.204,0.024
8.206,0.026
8.208,0.028
8.21,0.03
8.212,0.032
8.214,0.034
8.216,0.036
8.218,0.038
8.22,0.04
8.22,0.02
8.22,0.02
8.222,0.022
8.224,0.024
8.226,0.026
8.228,0.028
8.23,0.03
8.232,0.032
8.234,0.034
8.236,0.036
8.238,0.038
8.24,0.04
8.24,0.02
8.24,0.02
8.242,0.022
8.244,0.024
8.246,0.026
8.248,0.028
8.25,0.03
8.252,0.032
8.254,0.034
8.256,0.036
8.258,0.038
8.26,0.04
8.26,0.02
8.26,0.02
8.262,0.022
8.264,0.024
8.266,0.026
8.268,0.028
8.27,0.03
8.272,0.032
8.274,0.034
8.276,0.036
8.278,0.038
8.28,0.04
8.28,0.02
8.28,0.02
8.282,0.022
8.284,0.024
8.286,0.026
8.288,0.028
8.29,0.03
8.292,0.032
8.294,0.034
8.296,0.036
8.298,0.038
8.3,0.04
8.3,0.02
8.3,0.02
8.302,0.022
8.304,0.024
8.306,0.026
8.308,0.028
8.31,0.03
8.312,0.032
8.314,0.034
8.316,0.036
8.318,0.038
8.32,0.04
8.32,0.02
8.32,0.02
8.322,0.022
8.324,0.024
8.326,0.026
8.328,0.028
8.33,0.03
8.332,0.032
8.334,0.034
8.336,0.036
8.338,0.038
8.34,0.04
8.34,0.02
8.34,0.02
8.342,0.022
8.344,0.024
8.346,0.026
8.348,0.028
8.35,0.03
8.352,0.032
8.354,0.034
8.356,0.036
8.358,0.038
8.36,0.04
8.36,0.02
8.36,0.02
8.362,0.022
8.364,0.024
8.366,0.026
8.368,0.028
8.37,0.03
8.372,0.032
8.374,0.034
8.376,0.036
8.378,0.038
8.38,0.04
8.38,0.02
8.38,0.02
8.382,0.022
8.384,0.024
8.386,0.026
8.388,0.028
8.39,0.03
8.392,0.032
8.394,0.034
8.396,0.036
8.398,0.038
8.4,0.04
8.4,0.02
8.4,0.02
8.402,0.022
8.404,0.024
8.406,0.026
8.408,0.028
8.41,0.03
8.412,0.032
8.414,0.034
8.416,0.036
8.418,0.038
8.42,0.04
8.42,0.02
8.42,0.02
8.422,0.022
8.424,0.024
8.426,0.026
8.428,0.028
8.43,0.03
8.432,0.032
8.434,0.034
8.436,0.036
8.438,0.038
8.44,0.04
8.44,0.02
8.44,0.02
8.442,0.022
8.444,0.024
8.446,0.026
8.448,0.028
8.45,0.03
8.452,0.032
8.454,0.034
8.456,0.036
8.458,0.038
8.46,0.04
8.46,0.02
8.46,0.02
8.462,0.022
8.464,0.024
8.466,0.026
8.468,0.028
8.47,0.03
8.472,0.032
8.474,0.034
8.476,0.036
8.478,0.038
8.48,0.04
8.48,0.02
8.48,0.02
8.482,0.022
8.484,0.024
8.486,0.026
8.488,0.028
8.49,0.03
8.492,0.032
8.494,0.034
8.496,0.036
8.498,0.038
8.5,0.04
8.5,0.02
8.5,0.02
8.502,0.022
8.504,0.024
8.506,0.026
8.508,0.028
8.51,0.03
8.512,0.032
8.514,0.034
8.516,0.036
8.518,0.038
8.52,0.04
8.52,0.02
8.52,0.02
8.522,0.022
8.524,0.024
8.526,0.026
8.528,0.028
8.53,0.03
8.532,0.032
8.534,0.034
8.536,0.036
8.538,0.038
8.54,0.04
8.54,0.02
8.54,0.02
8.542,0.022
8.544,0.024
8.546,0.026
8.548,0.028
8.55,0.03
8.552,0.032
8.554,0.034
8.556,0.036
8.558,0.038
8.56,0.04
8.56,0.02
8.56,0.02
8.562,0.022
8.564,0.024
8.566,0.026
8.568,0.028
8.57,0.03
8.572,0.032
8.574,0.034
8.576,0.036
8.578,0.038
8.58,0.04
8.58,0.02
8.58,0.02
8.582,0.022
8.584,0.024
8.586,0.026
8.588,0.028
8.59,0.03
8.592,0.032
8.594,0.034
8.596,0.036
8.598,0.038
8.6,0.04
8.6,0.02
8.6,0.02
8.602,0.022
8.604,0.024
8.606,0.026
8.608,0.028
8.61,0.03
8.612,0.032
8.614,0.034
8.616,0.036
8.618,0.038
8.62,0.04
8.62,0.02
8.62,0.02
8.622,0.022
8.624,0.024
8.626,0.026
8.628,0.028
8.63,0.03
8.632,0.032
8.634,0.034
8.636,0.036
8.638,0.038
8.64,0.04
8.64,0.02
8.64,0.02
8.642,0.022
8.644,0.024
8.646,0.026
8.648,0.028
8.65,0.03
8.652,0.032
8.654,0.034
8.656,0.036
8.658,0.038
8.66,0.04
8.66,0.02
8.66,0.02
8.662,0.022
8.664,0.024
8.666,0.026
8.668,0.028
8.67,0.03
8.672,0.032
8.674,0.034
8.676,0.036
8.678,0.038
8.68,0.04
8.68,0.02
8.68,0.02
8.682,0.022
8.684,0.024
8.686,0.026
8.688,0.028
8.69,0.03
8.692,0.032
8.694,0.034
8.696,0.036
8.698,0.038
8.7,0.04
8.7,0.02
8.7,0.02
8.702,0.022
8.704,0.024
8.706,0.026
8.708,0.028
8.71,0.03
8.712,0.032
8.714,0.034
8.716,0.036
8.718,0.038
8.72,0.04
8.72,0.02
8.72,0.02
8.722,0.022
8.724,0.024
8.726,0.026
8.728,0.028
8.73,0.03
8.732,0.032
8.734,0.034
8.736,0.036
8.738,0.038
8.74,0.04
8.74,0.02
8.74,0.02
8.742,0.022
8.744,0.024
8.746,0.026
8.748,0.028
8.75,0.03
8.752,0.032
8.754,0.034
8.756,0.036
8.758,0.038
8.76,0.04
8.76,0.02
8.76,0.02
8.762,0.022
8.764,0.024
8.766,0.026
8.768,0.028
8.77,0.03
8.772,0.032
8.774,0.034
8.776,0.036
8.778,0.038
8.78,0.04
8.78,0.02
8.78,0.02
8.782,0.022
8.784,0.024
8.786,0.026
8.788,0.028
8.79,0.03
8.792,0.032
8.794,0.034
8.796,0.036
8.798,0.038
8.8,0.04
8.8,0.02
8.8,0.02
8.802,0.022
8.804,0.024
8.806,0.026
8.808,0.028
8.81,0.03
8.812,0.032
8.814,0.034
8.816,0.036
8.818,0.038
8.82,0.04
8.82,0.02
8.82,0.02
8.822,0.022
8.824,0.024
8.826,0.026
8.828,0.028
8.83,0.03
8.832,0.032
8.834,0.034
8.836,0.036
8.838,0.038
8.84,0.04
8.84,0.02
8.84,0.02
8.842,0.022
8.844,0.024
8.846,0.026
8.848,0.028
8.85,0.03
8.852,0.032
8.854,0.034
8.856,0.036
8.858,0.038
8.86,0.04
8.86,0.02
8.86,0.02
8.862,0.022
8.864,0.024
8.866,0.026
8.868,0.028
8.87,0.03
8.872,0.032
8.874,0.034
8.876,0.036
8.878,0.038
8.88,0.04
8.88,0.02
8.88,0.02
8.882,0.022
8.884,0.024
8.886,0.026
8.888,0.028
8.89,0.03
8.892,0.032
8.894,0.034
8.896,0.036
8.898,0.038
8.9,0.04
8.9,0.02
8.9,0.02
8.902,0.022
8.904,0.024
8.906,0.026
8.908,0.028
8.91,0.03
8.912,0.032
8.914,0.034
8.916,0.036
8.918,0.038
8.92,0.04
8.92,0.02
8.92,0.02
8.922,0.022
8.924,0.024
8.926,0.026
8.928,0.028
8.93,0.03
8.932,0.032
8.934,0.034
8.936,0.036
8.938,0.038
8.94,0.04
8.94,0.02
8.94,0.02
8.942,0.022
8.944,0.024
8.946,0.026
8.948,0.028
8.95,0.03
8.952,0.032
8.954,0.034
8.956,0.036
8.958,0.038
8.96,0.04
8.96,0.02
8.96,0.02
8.962,0.022
8.964,0.024
8.966,0.026
8.968,0.028
8.97,0.03
8.972,0.032
8.974,0.034
8.976,0.036
8.978,0.038
8.98,0.04
8.98,0.02
8.98,0.02
8.982,0.022
8.984,0.024
8.986,0.026
8.988,0.028
8.99,0.03
8.992,0.032
8.994,0.034
8.996,0.036
8.998,0.038
9,0.04
9,0.02
9,0.02
9.002,0.022
9.004,0.024
9.006,0.026
9.008,0.028
9.01,0.03
9.012,0.032
9.014,0.034
9.016,0.036
9.018,0.038
9.02,0.04
9.02,0.02
9.02,0.02
9.022,0.022
9.024,0.024
9.026,0.026
9.028,0.028
9.03,0.03
9.032,0.032
9.034,0.034
9.036,0.036
9.038,0.038
9.04,0.04
9.04,0.02
9.04,0.02
9.042,0.022
9.044,0.024
9.046,0.026
9.048,0.028
9.05,0.03
9.052,0.032
9.054,0.034
9.056,0.036
9.058,0.038
9.06,0.04
9.06,0.02
9.06,0.02
9.062,0.022
9.064,0.024
9.066,0.026
9.068,0.028
9.07,0.03
9.072,0.032
9.074,0.034
9.076,0.036
9.078,0.038
9.08,0.04
9.08,0.02
9.08,0.02
9.082,0.022
9.084,0.024
9.086,0.026
9.088,0.028
9.09,0.03
9.092,0.032
