"time","OP"
6.658,0.058
6.66,0.06
6.662,0.062
6.664,0.064
6.666,0.066
6.668,0.068
6.67,0.07
6.672,0.072
6.674,0.074
6.676,0.076
6.678,0.078
6.68,0.08
6.68,0.04
6.682,0.042
6.684,0.044
6.686,0.046
6.688,0.048
6.69,0.05
6.692,0.052
6.694,0.054
6.696,0.056
6.698,0.058
6.7,0.06
6.702,0.062
6.704,0.064
6.706,0.066
6.708,0.068
6.71,0.07
6.712,0.072
6.714,0.074
6.716,0.076
6.718,0.078
6.72,0.08
6.72,0.04
6.722,0.042
6.724,0.044
6.726,0.046
6.728,0.048
6.73,0.05
6.732,0.052
6.734,0.054
6.736,0.056
6.738,0.058
6.74,0.06
6.742,0.062
6.744,0.064
6.746,0.066
6.748,0.068
6.75,0.07
6.752,0.072
6.754,0.074
6.756,0.076
6.758,0.078
6.76,0.08
6.76,0.04
6.762,0.042
6.764,0.044
6.766,0.046
6.768,0.048
6.77,0.05
6.772,0.052
6.774,0.054
6.776,0.056
6.778,0.058
6.78,0.06
6.782,0.062
6.784,0.064
6.786,0.066
6.788,0.068
6.79,0.07
6.792,0.072
6.794,0.074
6.796,0.076
6.798,0.078
6.8,0.08
6.8,0.04
6.802,0.042
6.804,0.044
6.806,0.046
6.808,0.048
6.81,0.05
6.812,0.052
6.814,0.054
6.816,0.056
6.818,0.058
6.82,0.06
6.822,0.062
6.824,0.064
6.826,0.066
6.828,0.068
6.83,0.07
6.832,0.072
6.834,0.074
6.836,0.076
6.838,0.078
6.84,0.08
6.84,0.04
6.842,0.042
6.844,0.044
6.846,0.046
6.848,0.048
6.85,0.05
6.852,0.052
6.854,0.054
6.856,0.056
6.858,0.058
6.86,0.06
6.862,0.062
6.864,0.064
6.866,0.066
6.868,0.068
6.87,0.07
6.872,0.072
6.874,0.074
6.876,0.076
6.878,0.078
6.88,0.08
6.88,0.04
6.882,0.042
6.884,0.044
6.886,0.046
6.888,0.048
6.89,0.05
6.892,0.052
6.894,0.054
6.896,0.056
6.898,0.058
6.9,0.06
6.902,0.062
6.904,0.064
6.906,0.066
6.908,0.068
6.91,0.07
6.912,0.072
6.914,0.074
6.916,0.076
6.918,0.078
6.92,0.08
6.92,0.04
6.922,0.042
6.924,0.044
6.926,0.046
6.928,0.048
6.93,0.05
6.932,0.052
6.934,0.054
6.936,0.056
6.938,0.058
6.94,0.06
6.942,0.062
6.944,0.064
6.946,0.066
6.948,0.068
6.95,0.07
6.952,0.072
6.954,0.074
6.956,0.076
6.958,0.078
6.96,0.08
6.96,0.04
6.962,0.042
6.964,0.044
6.966,0.046
6.968,0.048
6.97,0.05
6.972,0.052
6.974,0.054
6.976,0.056
6.978,0.058
6.98,0.06
6.982,0.062
6.984,0.064
6.986,0.066
6.988,0.068
6.99,0.07
6.992,0.072
6.994,0.074
6.996,0.076
6.998,0.078
7,0.08
7,0.04
7.002,0.042
7.004,0.044
7.006,0.046
7.008,0.048
7.01,0.05
7.012,0.052
7.014,0.054
7.016,0.056
7.018,0.058
7.02,0.06
7.022,0.062
7.024,0.064
7.026,0.066
7.028,0.068
7.03,0.07
7.032,0.072
7.034,0.074
7.036,0.076
7.038,0.078
7.04,0.08
7.04,0.04
7.042,0.042
7.044,0.044
7.046,0.046
7.048,0.048
7.05,0.05
7.052,0.052
7.054,0.054
7.056,0.056
7.058,0.058
7.06,0.06
7.062,0.062
7.064,0.064
7.066,0.066
7.068,0.068
7.07,0.07
7.072,0.072
7.074,0.074
7.076,0.076
7.078,0.078
7.08,0.08
7.08,0.04
7.082,0.042
7.084,0.044
7.086,0.046
7.088,0.048
7.09,0.05
7.092,0.052
7.094,0.054
7.096,0.056
7.098,0.058
7.1,0.06
7.102,0.062
7.104,0.064
7.106,0.066
7.108,0.068
7.11,0.07
7.112,0.072
7.114,0.074
7.116,0.076
7.118,0.078
7.12,0.08
7.12,0.04
7.122,0.042
7.124,0.044
7.126,0.046
7.128,0.048
7.13,0.05
7.132,0.052
7.134,0.054
7.136,0.056
7.138,0.058
7.14,0.06
7.142,0.062
7.144,0.064
7.146,0.066
7.148,0.068
7.15,0.07
7.152,0.072
7.154,0.074
7.156,0.076
7.158,0.078
7.16,0.08
7.16,0.04
7.162,0.042
7.164,0.044
7.166,0.046
7.168,0.048
7.17,0.05
7.172,0.052
7.174,0.054
7.176,0.056
7.178,0.058
7.18,0.06
7.182,0.062
7.184,0.064
7.186,0.066
7.188,0.068
7.19,0.07
7.192,0.072
7.194,0.074
7.196,0.076
7.198,0.078
7.2,0.08
7.2,0.04
7.202,0.042
7.204,0.044
7.206,0.046
7.208,0.048
7.21,0.05
7.212,0.052
7.214,0.054
7.216,0.056
7.218,0.058
7.22,0.06
7.222,0.062
7.224,0.064
7.226,0.066
7.228,0.068
7.23,0.07
7.232,0.072
7.234,0.074
7.236,0.076
7.238,0.078
7.24,0.08
7.24,0.04
7.242,0.042
7.244,0.044
7.246,0.046
7.248,0.048
7.25,0.05
7.252,0.052
7.254,0.054
7.256,0.056
7.258,0.058
7.26,0.06
7.262,0.062
7.264,0.064
7.266,0.066
7.268,0.068
7.27,0.07
7.272,0.072
7.274,0.074
7.276,0.076
7.278,0.078
7.28,0.08
7.28,0.04
7.282,0.042
7.284,0.044
7.286,0.046
7.288,0.048
7.29,0.05
7.292,0.052
7.294,0.054
7.296,0.056
7.298,0.058
7.3,0.06
7.302,0.062
7.304,0.064
7.306,0.066
7.308,0.068
7.31,0.07
7.312,0.072
7.314,0.074
7.316,0.076
7.318,0.078
7.32,0.08
7.32,0.04
7.322,0.042
7.324,0.044
7.326,0.046
7.328,0.048
7.33,0.05
7.332,0.052
7.334,0.054
7.336,0.056
7.338,0.058
7.34,0.06
7.342,0.062
7.344,0.064
7.346,0.066
7.348,0.068
7.35,0.07
7.352,0.072
7.354,0.074
7.356,0.076
7.358,0.078
7.36,0.08
7.36,0.04
7.362,0.042
7.364,0.044
7.366,0.046
7.368,0.048
7.37,0.05
7.372,0.052
7.374,0.054
7.376,0.056
7.378,0.058
7.38,0.06
7.382,0.062
7.384,0.064
7.386,0.066
7.388,0.068
7.39,0.07
7.392,0.072
7.394,0.074
7.396,0.076
7.398,0.078
7.4,0.08
7.4,0.04
7.402,0.042
7.404,0.044
7.406,0.046
7.408,0.048
7.41,0.05
7.412,0.052
7.414,0.054
7.416,0.056
7.418,0.058
7.42,0.06
7.422,0.062
7.424,0.064
7.426,0.066
7.428,0.068
7.43,0.07
7.432,0.072
7.434,0.074
7.436,0.076
7.438,0.078
7.44,0.08
7.44,0.04
7.442,0.042
7.444,0.044
7.446,0.046
7.448,0.048
7.45,0.05
7.452,0.052
7.454,0.054
7.456,0.056
7.458,0.058
7.46,0.06
7.462,0.062
7.464,0.064
7.466,0.066
7.468,0.068
7.47,0.07
7.472,0.072
7.474,0.074
7.476,0.076
7.478,0.078
7.48,0.08
7.48,0.04
7.482,0.042
7.484,0.044
7.486,0.046
7.488,0.048
7.49,0.05
7.492,0.052
7.494,0.054
7.496,0.056
7.498,0.058
7.5,0.06
7.502,0.062
7.504,0.064
7.506,0.066
7.508,0.068
7.51,0.07
7.512,0.072
7.514,0.074
7.516,0.076
7.518,0.078
7.52,0.08
7.52,0.04
7.522,0.042
7.524,0.044
7.526,0.046
7.528,0.048
7.53,0.05
7.532,0.052
7.534,0.054
7.536,0.056
7.538,0.058
7.54,0.06
7.542,0.062
7.544,0.064
7.546,0.066
7.548,0.068
7.55,0.07
7.552,0.072
7.554,0.074
7.556,0.076
7.558,0.078
7.56,0.08
7.56,0.04
7.562,0.042
7.564,0.044
7.566,0.046
7.568,0.048
7.57,0.05
7.572,0.052
7.574,0.054
7.576,0.056
7.578,0.058
7.58,0.06
7.582,0.062
7.584,0.064
7.586,0.066
7.588,0.068
7.59,0.07
7.592,0.072
7.594,0.074
7.596,0.076
7.598,0.078
7.6,0.08
7.6,0.04
7.602,0.042
7.604,0.044
7.606,0.046
7.608,0.048
7.61,0.05
7.612,0.052
7.614,0.054
7.616,0.056
7.618,0.058
7.62,0.06
7.622,0.062
7.624,0.064
7.626,0.066
7.628,0.068
7.63,0.07
7.632,0.072
7.634,0.074
7.636,0.076
7.638,0.078
7.64,0.08
7.64,0.04
7.642,0.042
7.644,0.044
7.646,0.046
7.648,0.048
7.65,0.05
7.652,0.052
7.654,0.054
7.656,0.056
7.658,0.058
7.66,0.06
7.662,0.062
7.664,0.064
7.666,0.066
7.668,0.068
7.67,0.07
7.672,0.072
7.674,0.074
7.676,0.076
7.678,0.078
7.68,0.08
7.68,0.04
7.682,0.042
7.684,0.044
7.686,0.046
7.688,0.048
7.69,0.05
7.692,0.052
7.694,0.054
7.696,0.056
7.698,0.058
7.7,0.06
7.702,0.062
7.704,0.064
7.706,0.066
7.708,0.068
7.71,0.07
7.712,0.072
7.714,0.074
7.716,0.076
7.718,0.078
7.72,0.08
7.72,0.04
7.722,0.042
7.724,0.044
7.726,0.046
7.728,0.048
7.73,0.05
7.732,0.052
7.734,0.054
7.736,0.056
7.738,0.058
7.74,0.06
7.742,0.062
7.744,0.064
7.746,0.066
7.748,0.068
7.75,0.07
7.752,0.072
7.754,0.074
7.756,0.076
7.758,0.078
7.76,0.08
7.76,0.04
7.762,0.042
7.764,0.044
7.766,0.046
7.768,0.048
7.77,0.05
7.772,0.052
7.774,0.054
7.776,0.056
7.778,0.058
7.78,0.06
7.782,0.062
7.784,0.064
7.786,0.066
7.788,0.068
7.79,0.07
7.792,0.072
7.794,0.074
7.796,0.076
7.798,0.078
7.8,0.08
7.8,0.04
7.802,0.042
7.804,0.044
7.806,0.046
7.808,0.048
7.81,0.05
7.812,0.052
7.814,0.054
7.816,0.056
7.818,0.058
7.82,0.06
7.822,0.062
7.824,0.064
7.826,0.066
7.828,0.068
7.83,0.07
7.832,0.072
7.834,0.074
7.836,0.076
7.838,0.078
7.84,0.08
7.84,0.04
7.842,0.042
7.844,0.044
7.846,0.046
7.848,0.048
7.85,0.05
7.852,0.052
7.854,0.054
7.856,0.056
7.858,0.058
7.86,0.06
7.862,0.062
7.864,0.064
7.866,0.066
7.868,0.068
7.87,0.07
7.872,0.072
7.874,0.074
7.876,0.076
7.878,0.078
7.88,0.08
7.88,0.04
7.882,0.042
7.884,0.044
7.886,0.046
7.888,0.048
7.89,0.05
7.892,0.052
7.894,0.054
7.896,0.056
7.898,0.058
7.9,0.06
7.902,0.062
7.904,0.064
7.906,0.066
7.908,0.068
7.91,0.07
7.912,0.072
7.914,0.074
7.916,0.076
7.918,0.078
7.92,0.08
7.92,0.04
7.922,0.042
7.924,0.044
7.926,0.046
7.928,0.048
7.93,0.05
7.932,0.052
7.934,0.054
7.936,0.056
7.938,0.058
7.94,0.06
7.942,0.062
7.944,0.064
7.946,0.066
7.948,0.068
7.95,0.07
7.952,0.072
7.954,0.074
7.956,0.076
7.958,0.078
7.96,0.08
7.96,0.04
7.962,0.042
7.964,0.044
7.966,0.046
7.968,0.048
7.97,0.05
7.972,0.052
7.974,0.054
7.976,0.056
7.978,0.058
7.98,0.06
7.982,0.062
7.984,0.064
7.986,0.066
7.988,0.068
7.99,0.07
7.992,0.072
7.994,0.074
7.996,0.076
7.998,0.078
8,0.08
8,0.04
8.002,0.042
8.004,0.044
8.006,0.046
8.008,0.048
8.01,0.05
8.012,0.052
8.014,0.054
8.016,0.056
8.018,0.058
8.02,0.06
8.022,0.062
8.024,0.064
8.026,0.066
8.028,0.068
8.03,0.07
8.032,0.072
8.034,0.074
8.036,0.076
8.038,0.078
8.04,0.08
8.04,0.04
8.042,0.042
8.044,0.044
8.046,0.046
8.048,0.048
8.05,0.05
8.052,0.052
8.054,0.054
8.056,0.056
8.058,0.058
8.06,0.06
8.062,0.062
8.064,0.064
8.066,0.066
8.068,0.068
8.07,0.07
8.072,0.072
8.074,0.074
8.076,0.076
8.078,0.078
8.08,0.08
8.08,0.04
8.082,0.042
8.084,0.044
8.086,0.046
8.088,0.048
8.09,0.05
8.092,0.052
8.094,0.054
8.096,0.056
8.098,0.058
8.1,0.06
8.102,0.062
8.104,0.064
8.106,0.066
8.108,0.068
8.11,0.07
8.112,0.072
8.114,0.074
8.116,0.076
8.118,0.078
8.12,0.08
8.12,0.04
8.122,0.042
8.124,0.044
8.126,0.046
8.128,0.048
8.13,0.05
8.132,0.052
8.134,0.054
8.136,0.056
8.138,0.058
8.14,0.06
8.142,0.062
8.144,0.064
8.146,0.066
8.148,0.068
8.15,0.07
8.152,0.072
8.154,0.074
8.156,0.076
8.158,0.078
8.16,0.08
8.16,0.04
8.162,0.042
8.164,0.044
8.166,0.046
8.168,0.048
8.17,0.05
8.172,0.052
8.174,0.054
8.176,0.056
8.178,0.058
8.18,0.06
8.182,0.062
8.184,0.064
8.186,0.066
8.188,0.068
8.19,0.07
8.192,0.072
8.194,0.074
8.196,0.076
8.198,0.078
8.2,0.08
8.2,0.04
8.202,0.042
8.204,0.044
8.206,0.046
8.208,0.048
8.21,0.05
8.212,0.052
8.214,0.054
8.216,0.056
8.218,0.058
8.22,0.06
8.222,0.062
8.224,0.064
8.226,0.066
8.228,0.068
8.23,0.07
8.232,0.072
8.234,0.074
8.236,0.076
8.238,0.078
8.24,0.08
8.24,0.04
8.242,0.042
8.244,0.044
8.246,0.046
8.248,0.048
8.25,0.05
8.252,0.052
8.254,0.054
8.256,0.056
8.258,0.058
8.26,0.06
8.262,0.062
8.264,0.064
8.266,0.066
8.268,0.068
8.27,0.07
8.272,0.072
8.274,0.074
8.276,0.076
8.278,0.078
8.28,0.08
8.28,0.04
8.282,0.042
8.284,0.044
8.286,0.046
8.288,0.048
8.29,0.05
8.292,0.052
8.294,0.054
8.296,0.056
8.298,0.058
8.3,0.06
8.302,0.062
8.304,0.064
8.306,0.066
8.308,0.068
8.31,0.07
8.312,0.072
8.314,0.074
8.316,0.076
8.318,0.078
8.32,0.08
8.32,0.04
8.32,0.04
8.322,0.042
8.324,0.044
8.326,0.046
8.328,0.048
8.33,0.05
8.332,0.052
8.334,0.054
8.336,0.056
8.338,0.058
8.34,0.06
8.342,0.062
8.344,0.064
8.346,0.066
8.348,0.068
8.35,0.07
8.352,0.072
8.354,0.074
8.356,0.076
8.358,0.078
8.36,0.08
8.36,0.04
8.36,0.04
8.362,0.042
8.364,0.044
8.366,0.046
8.368,0.048
8.37,0.05
8.372,0.052
8.374,0.054
8.376,0.056
8.378,0.058
8.38,0.06
8.382,0.062
8.384,0.064
8.386,0.066
8.388,0.068
8.39,0.07
8.392,0.072
8.394,0.074
8.396,0.076
8.398,0.078
8.4,0.08
8.4,0.04
8.4,0.04
8.402,0.042
8.404,0.044
8.406,0.046
8.408,0.048
8.41,0.05
8.412,0.052
8.414,0.054
8.416,0.056
8.418,0.058
8.42,0.06
8.422,0.062
8.424,0.064
8.426,0.066
8.428,0.068
8.43,0.07
8.432,0.072
8.434,0.074
8.436,0.076
8.438,0.078
8.44,0.08
8.44,0.04
8.44,0.04
8.442,0.042
8.444,0.044
8.446,0.046
8.448,0.048
8.45,0.05
8.452,0.052
8.454,0.054
8.456,0.056
8.458,0.058
8.46,0.06
8.462,0.062
8.464,0.064
8.466,0.066
8.468,0.068
8.47,0.07
8.472,0.072
8.474,0.074
8.476,0.076
8.478,0.078
8.48,0.08
8.48,0.04
8.48,0.04
8.482,0.042
8.484,0.044
8.486,0.046
8.488,0.048
8.49,0.05
8.492,0.052
8.494,0.054
8.496,0.056
8.498,0.058
8.5,0.06
8.502,0.062
8.504,0.064
8.506,0.066
8.508,0.068
8.51,0.07
8.512,0.072
8.514,0.074
8.516,0.076
8.518,0.078
8.52,0.08
8.52,0.04
8.52,0.04
8.522,0.042
8.524,0.044
8.526,0.046
8.528,0.048
8.53,0.05
8.532,0.052
8.534,0.054
8.536,0.056
8.538,0.058
8.54,0.06
8.542,0.062
8.544,0.064
8.546,0.066
8.548,0.068
8.55,0.07
8.552,0.072
8.554,0.074
8.556,0.076
8.558,0.078
8.56,0.08
8.56,0.04
8.56,0.04
8.562,0.042
8.564,0.044
8.566,0.046
8.568,0.048
8.57,0.05
8.572,0.052
8.574,0.054
8.576,0.056
8.578,0.058
8.58,0.06
8.582,0.062
8.584,0.064
8.586,0.066
8.588,0.068
8.59,0.07
8.592,0.072
8.594,0.074
8.596,0.076
8.598,0.078
8.6,0.08
8.6,0.04
8.6,0.04
8.602,0.042
8.604,0.044
8.606,0.046
8.608,0.048
8.61,0.05
8.612,0.052
8.614,0.054
8.616,0.056
8.618,0.058
8.62,0.06
8.622,0.062
8.624,0.064
8.626,0.066
8.628,0.068
8.63,0.07
8.632,0.072
8.634,0.074
8.636,0.076
8.638,0.078
8.64,0.08
8.64,0.04
8.64,0.04
8.642,0.042
8.644,0.044
8.646,0.046
8.648,0.048
8.65,0.05
8.652,0.052
8.654,0.054
8.656,0.056
8.658,0.058
8.66,0.06
8.662,0.062
8.664,0.064
8.666,0.066
8.668,0.068
8.67,0.07
8.672,0.072
8.674,0.074
8.676,0.076
8.678,0.078
8.68,0.08
8.68,0.04
8.68,0.04
8.682,0.042
8.684,0.044
8.686,0.046
8.688,0.048
8.69,0.05
8.692,0.052
8.694,0.054
8.696,0.056
8.698,0.058
8.7,0.06
8.702,0.062
8.704,0.064
8.706,0.066
8.708,0.068
8.71,0.07
8.712,0.072
8.714,0.074
8.716,0.076
8.718,0.078
8.72,0.08
8.72,0.04
8.72,0.04
8.722,0.042
8.724,0.044
8.726,0.046
8.728,0.048
8.73,0.05
8.732,0.052
8.734,0.054
8.736,0.056
8.738,0.058
8.74,0.06
8.742,0.062
8.744,0.064
8.746,0.066
8.748,0.068
8.75,0.07
8.752,0.072
8.754,0.074
8.756,0.076
8.758,0.078
8.76,0.08
8.76,0.04
8.76,0.04
8.762,0.042
8.764,0.044
8.766,0.046
8.768,0.048
8.77,0.05
8.772,0.052
8.774,0.054
8.776,0.056
8.778,0.058
8.78,0.06
8.782,0.062
8.784,0.064
8.786,0.066
8.788,0.068
8.79,0.07
8.792,0.072
8.794,0.074
8.796,0.076
8.798,0.078
8.8,0.08
8.8,0.04
8.8,0.04
8.802,0.042
8.804,0.044
8.806,0.046
8.808,0.048
8.81,0.05
8.812,0.052
8.814,0.054
8.816,0.056
8.818,0.058
8.82,0.06
8.822,0.062
8.824,0.064
8.826,0.066
8.828,0.068
8.83,0.07
8.832,0.072
8.834,0.074
8.836,0.076
8.838,0.078
8.84,0.08
8.84,0.04
8.84,0.04
8.842,0.042
8.844,0.044
8.846,0.046
8.848,0.048
8.85,0.05
8.852,0.052
8.854,0.054
8.856,0.056
8.858,0.058
8.86,0.06
8.862,0.062
8.864,0.064
8.866,0.066
8.868,0.068
8.87,0.07
8.872,0.072
8.874,0.074
8.876,0.076
8.878,0.078
8.88,0.08
8.88,0.04
8.88,0.04
8.882,0.042
8.884,0.044
8.886,0.046
8.888,0.048
8.89,0.05
8.892,0.052
8.894,0.054
8.896,0.056
8.898,0.058
8.9,0.06
8.902,0.062
8.904,0.064
8.906,0.066
8.908,0.068
8.91,0.07
8.912,0.072
8.914,0.074
8.916,0.076
8.918,0.078
8.92,0.08
8.92,0.04
8.92,0.04
8.922,0.042
8.924,0.044
8.926,0.046
8.928,0.048
8.93,0.05
8.932,0.052
8.934,0.054
8.936,0.056
8.938,0.058
8.94,0.06
8.942,0.062
8.944,0.064
8.946,0.066
8.948,0.068
8.95,0.07
8.952,0.072
8.954,0.074
8.956,0.076
8.958,0.078
8.96,0.08
8.96,0.04
8.96,0.04
8.962,0.042
8.964,0.044
8.966,0.046
8.968,0.048
8.97,0.05
8.972,0.052
8.974,0.054
8.976,0.056
8.978,0.058
8.98,0.06
8.982,0.062
8.984,0.064
8.986,0.066
8.988,0.068
8.99,0.07
8.992,0.072
8.994,0.074
8.996,0.076
8.998,0.078
9,0.08
9,0.04
9,0.04
9.002,0.042
9.004,0.044
9.006,0.046
9.008,0.048
9.01,0.05
9.012,0.052
9.014,0.054
9.016,0.056
9.018,0.058
9.02,0.06
9.022,0.062
9.024,0.064
9.026,0.066
9.028,0.068
9.03,0.07
9.032,0.072
9.034,0.074
9.036,0.076
9.038,0.078
9.04,0.08
9.04,0.04
9.04,0.04
9.042,0.042
9.044,0.044
9.046,0.046
9.048,0.048
9.05,0.05
9.052,0.052
9.054,0.054
9.056,0.056
9.058,0.058
9.06,0.06
9.062,0.062
9.064,0.064
9.066,0.066
9.068,0.068
9.07,0.07
9.072,0.072
9.074,0.074
9.076,0.076
9.078,0.078
9.08,0.08
9.08,0.04
9.08,0.04
9.082,0.042
9.084,0.044
9.086,0.046
9.088,0.048
9.09,0.05
9.092,0.052
9.094,0.054
9.096,0.056
9.098,0.058
9.1,0.06
9.102,0.062
9.104,0.064
9.106,0.066
9.108,0.068
9.11,0.07
9.112,0.072
9.114,0.074
9.116,0.076
9.118,0.078
9.12,0.08
9.12,0.04
9.12,0.04
9.122,0.042
9.124,0.044
9.126,0.046
9.128,0.048
9.13,0.05
9.132,0.052
9.134,0.054
9.136,0.056
9.138,0.058
9.14,0.06
9.142,0.062
9.144,0.064
9.146,0.066
9.148,0.068
9.15,0.07
9.152,0.072
9.154,0.074
9.156,0.076
9.158,0.078
9.16,0.08
9.16,0.04
9.16,0.04
9.162,0.042
9.164,0.044
9.166,0.046
9.168,0.048
9.17,0.05
9.172,0.052
9.174,0.054
9.176,0.056
9.178,0.058
9.18,0.06
9.182,0.062
9.184,0.064
9.186,0.066
9.188,0.068
9.19,0.07
9.192,0.072
9.194,0.074
9.196,0.076
9.198,0.078
9.2,0.08
9.2,0.04
9.2,0.04
9.202,0.042
9.204,0.044
9.206,0.046
9.208,0.048
9.21,0.05
9.212,0.052
9.214,0.054
9.216,0.056
9.218,0.058
9.22,0.06
9.222,0.062
9.224,0.064
9.226,0.066
9.228,0.068
9.23,0.07
9.232,0.072
9.234,0.074
9.236,0.076
9.238,0.078
9.24,0.08
9.24,0.04
9.24,0.04
9.242,0.042
9.244,0.044
9.246,0.046
9.248,0.048
9.25,0.05
9.252,0.052
9.254,0.054
9.256,0.056
9.258,0.058
9.26,0.06
9.262,0.062
9.264,0.064
9.266,0.066
9.268,0.068
9.27,0.07
9.272,0.072
9.274,0.074
9.276,0.076
9.278,0.078
9.28,0.08
9.28,0.04
9.28,0.04
9.282,0.042
9.284,0.044
9.286,0.046
9.288,0.048
9.29,0.05
9.292,0.052
9.294,0.054
9.296,0.056
9.298,0.058
9.3,0.06
9.302,0.062
9.304,0.064
9.306,0.066
9.308,0.068
9.31,0.07
9.312,0.072
9.314,0.074
9.316,0.076
9.318,0.078
9.32,0.08
9.32,0.04
9.32,0.04
9.322,0.042
9.324,0.044
9.326,0.046
9.328,0.048
9.33,0.05
9.332,0.052
9.334,0.054
9.336,0.056
9.338,0.058
9.34,0.06
9.342,0.062
9.344,0.064
9.346,0.066
9.348,0.068
9.35,0.07
9.352,0.072
9.354,0.074
9.356,0.076
9.358,0.078
9.36,0.08
9.36,0.04
9.36,0.04
9.362,0.042
9.364,0.044
9.366,0.046
9.368,0.048
9.37,0.05
9.372,0.052
9.374,0.054
9.376,0.056
9.378,0.058
9.38,0.06
9.382,0.062
9.384,0.064
9.386,0.066
9.388,0.068
9.39,0.07
9.392,0.072
9.394,0.074
9.396,0.076
9.398,0.078
9.4,0.08
9.4,0.04
9.4,0.04
9.402,0.042
9.404,0.044
9.406,0.046
9.408,0.048
9.41,0.05
9.412,0.052
9.414,0.054
9.416,0.056
9.418,0.058
9.42,0.06
9.422,0.062
9.424,0.064
9.426,0.066
9.428,0.068
9.43,0.07
9.432,0.072
9.434,0.074
9.436,0.076
9.438,0.078
9.44,0.08
9.44,0.04
9.44,0.04
9.442,0.042
9.444,0.044
9.446,0.046
9.448,0.048
9.45,0.05
9.452,0.052
9.454,0.054
9.456,0.056
9.458,0.058
9.46,0.06
9.462,0.062
9.464,0.064
9.466,0.066
9.468,0.068
9.47,0.07
9.472,0.072
9.474,0.074
9.476,0.076
9.478,0.078
9.48,0.08
9.48,0.04
9.48,0.04
9.482,0.042
9.484,0.044
9.486,0.046
9.488,0.048
9.49,0.05
9.492,0.052
9.494,0.054
9.496,0.056
9.498,0.058
9.5,0.06
9.502,0.062
9.504,0.064
9.506,0.066
9.508,0.068
9.51,0.07
9.512,0.072
9.514,0.074
9.516,0.076
9.518,0.078
9.52,0.08
9.52,0.04
9.52,0.04
9.522,0.042
9.524,0.044
9.526,0.046
9.528,0.048
9.53,0.05
9.532,0.052
9.534,0.054
9.536,0.056
9.538,0.058
9.54,0.06
9.542,0.062
9.544,0.064
9.546,0.066
9.548,0.068
9.55,0.07
9.552,0.072
9.554,0.074
9.556,0.076
9.558,0.078
9.56,0.08
9.56,0.04
9.56,0.04
9.562,0.042
9.564,0.044
9.566,0.046
9.568,0.048
9.57,0.05
9.572,0.052
9.574,0.054
9.576,0.056
9.578,0.058
9.58,0.06
9.582,0.062
9.584,0.064
9.586,0.066
9.588,0.068
9.59,0.07
9.592,0.072
9.594,0.074
9.596,0.076
9.598,0.078
9.6,0.08
9.6,0.04
9.6,0.04
9.602,0.042
9.604,0.044
9.606,0.046
9.608,0.048
9.61,0.05
9.612,0.052
9.614,0.054
9.616,0.056
9.618,0.058
9.62,0.06
9.622,0.062
9.624,0.064
9.626,0.066
9.628,0.068
9.63,0.07
9.632,0.072
9.634,0.074
9.636,0.076
9.638,0.078
9.64,0.08
9.64,0.04
9.64,0.04
9.642,0.042
9.644,0.044
9.646,0.046
9.648,0.048
9.65,0.05
9.652,0.052
9.654,0.054
9.656,0.056
9.658,0.058
9.66,0.06
9.662,0.062
9.664,0.064
9.666,0.066
9.668,0.068
9.67,0.07
9.672,0.072
9.674,0.074
9.676,0.076
9.678,0.078
9.68,0.08
9.68,0.04
9.68,0.04
9.682,0.042
9.684,0.044
9.686,0.046
9.688,0.048
9.69,0.05
9.692,0.052
9.694,0.054
9.696,0.056
9.698,0.058
9.7,0.06
9.702,0.062
9.704,0.064
9.706,0.066
9.708,0.068
9.71,0.07
9.712,0.072
9.714,0.074
9.716,0.076
9.718,0.078
9.72,0.08
9.72,0.04
9.72,0.04
9.722,0.042
9.724,0.044
9.726,0.046
9.728,0.048
9.73,0.05
9.732,0.052
9.734,0.054
9.736,0.056
9.738,0.058
9.74,0.06
9.742,0.062
9.744,0.064
9.746,0.066
9.748,0.068
9.75,0.07
9.752,0.072
9.754,0.074
9.756,0.076
9.758,0.078
9.76,0.08
9.76,0.04
9.76,0.04
9.762,0.042
9.764,0.044
9.766,0.046
9.768,0.048
9.77,0.05
9.772,0.052
9.774,0.054
9.776,0.056
9.778,0.058
9.78,0.06
9.782,0.062
9.784,0.064
9.786,0.066
9.788,0.068
9.79,0.07
9.792,0.072
9.794,0.074
9.796,0.076
9.798,0.078
9.8,0.08
9.8,0.04
9.8,0.04
9.802,0.042
9.804,0.044
9.806,0.046
9.808,0.048
9.81,0.05
9.812,0.052
9.814,0.054
9.816,0.056
9.818,0.058
9.82,0.06
9.822,0.062
9.824,0.064
9.826,0.066
9.828,0.068
9.83,0.07
9.832,0.072
9.834,0.074
9.836,0.076
9.838,0.078
9.84,0.08
9.84,0.04
9.84,0.04
9.842,0.042
9.844,0.044
9.846,0.046
9.848,0.048
9.85,0.05
9.852,0.052
9.854,0.054
9.856,0.056
9.858,0.058
9.86,0.06
9.862,0.062
9.864,0.064
9.866,0.066
9.868,0.068
9.87,0.07
9.872,0.072
9.874,0.074
9.876,0.076
9.878,0.078
9.88,0.08
9.88,0.04
9.88,0.04
9.882,0.042
9.884,0.044
9.886,0.046
9.888,0.048
9.89,0.05
9.892,0.052
9.894,0.054
9.896,0.056
9.898,0.058
9.9,0.06
9.902,0.062
9.904,0.064
9.906,0.066
9.908,0.068
9.91,0.07
9.912,0.072
9.914,0.074
